id,title,summary
14419980, Electric Shock , A plumber was using a pipe wrench to remove a water line from a toilet. The  water line was energized because of faulty wiring. The employee was  electrocuted as he was turned the pipe with the wrench.                         
170719710, Electric Shock , A plumber's helper was grounding an electrical enclosure mounted on the  exterior of a residential garage. The enclosure was a 100-ampere meter box  made by Federal Pacific (Model or Serial No. MB-112-20-SF) mounted 48 inches  above the ground. The employee had installed the copper rod grounding  electrode and had attached an 8 AWG uninsulated conductor to it. As he was  molding the wire to the contour of the building  the other end of the  conductor snaked its way under the box cover through the hinge slot and  contacted the 120/240-volt meter bus. The employee received an electric shock.  Emergency medical services checked the employee and advised him to see a  doctor. The employee was subsequently admitted to a hospital for his injury.  (The employee had been instructed to carry out this task by a local building  inspector.)                                                                     
890475, Electric Shock , An employee of a plumbing and heating contractor was working from a  6-foot-high aluminum ladder  assembling a gas pipe to an overhead gas heater.  As he was working  he received an electric shock. The aluminum ladder was  sitting on top of a 100-foot extension cord set that was connected to a  four-way outlet not protected by a ground-fault circuit interrupter. He had  been using an electric drill earlier that day  and it was still connected to  the cord set. The employee was transported to a hospital and was released the  same day. His only remaining symptoms of the electric shock were soreness in  most of the muscles in his body.                                                
170194138, Electric Shock , An electrical contractor had been hired by a mobile home owner to determine  why the owner was receiving electric shocks from the outside piping. An  electrician with about 4 years of experience was assigned the job. The  employee determined that the trailer frame and the piping were energized at  120 volts. He crawled under the trailer to look for faulty wiring. As he was  crawling under the trailer  he passed over a copper refrigerant line that was  also energized. The employee was electrocuted. An inspection of the main  panelboard discovered that the main bonding jumper was missing.                 
800243, Electric Shock , Two employees were installing optical-fiber cable between two electric power  transmission towers supporting a 230-kilovolt overhead power line. One of the  employees was on the ground  and the other was on the top of one of the  towers. The employee on the tower pulled the optical-fiber cable from one side  of the tower to the other and began to lower the cable. As he was lowering the  cable  a loop formed  and it hung up between the lower tower arm and the  ground wire. The employee climbed down to the lower arm to free the optical  cable. However  instead of pulling the loop up and over the ground wire  he  took the clip for the ground wire off the tower arm. He was electrocuted by  induced voltage in the ground wire. The employee on the ground went up the  tower to assist the injured employee and received an electric shock. He was  hospitalized for this injury for a period of 2 days.                            
14492706, Electric Shock , A JOB SUPERINTENDENT WAS INSTALLING INSULATION ON A STEEL TANK AT AN OIL  REFINERY CONSTRUCTION SITE. HE WAS USING A 120-VOLT ELECTRIC PENCIL GRINDER TO  GRIND RUST OFF THE TANK SO THAT PINE COULD BE TACKED TO THE TANK TO HOLD THE  INSULATION. WHEN THE STEP-DOWN TRANSFORMER WAS CONNECTED TO THE 480-VOLT   THREE-PHASE-DELTA POWER SUPPLY  THE EQUIPMENT GROUNDING CONDUCTOR BECAME  ENERGIZED AT 480 VOLTS. (THE REPORT DID NOT STATE WHEN THIS CONNECTION WAS  MADE.) WHEN THE EMPLOYEE'S RIGHT ARM TOUCHED THE METAL TANK WITH THE GRINDER  IN HIS LEFT HAND  HE WAS ELECTROCUTED.                                          
14489819, Electric Shock , AN EMPLOYEE WAS TRYING TO FREE A GROUND WIRE EMBEDDED IN A CONCRETE SLAB. THE  CONCRETE SLAB WITH THE GROUND WIRE IN IT WAS RAISED BY A BACKHOE. THIS CAUSED  THE GROUND WIRE TO BE PULLED DOWNWARD APPROXIMATELY 18 INCHES AND CAUSED THE  GROUNDING CLAMP TO BECOME SEPARATED FROM THE NEUTRAL. THE GROUND WIRE  CONTACTED THE 2400-VOLT PHASE LINE. WHEN THE EMPLOYEE BROKE THE WIRE  HE  BECAME PART OF THE CIRCUIT AND WAS ELECTROCUTED.                                
202545091, Employee Amputates Thumb On Table Saw , At approximately 2:00 p.m. on May 23  2013  Employee #1  a finish carpenter   was working for a contractor and cutting plywood on a Powermatic table saw  (Model Number 66 TA  Serial Number 04030660608) at a construction site. The  construction site was of a new single family dwelling. As he was cutting 2 in.  strips into an 8 ft long piece of plywood  his left thumb contacted the blade  of the saw and amputated it. The table saw was unguarded. He was in a  partially completed two-car garage working alone. A coworker was working in  the kitchen area. Employee #1 was transported to a medical center  where he  received treatment and underwent surgery on the amputated thumb. After  undergoing medical procedures  he was hospitalized for postoperative care.      
201504354, Employee Sustains Amputation By Nylon Tag, At approximately 11:22 a.m. on November 7  2003  Employee #1 was coiling a  0.375 in. nylon tag-line rope around the fingers of his right hand when the  wheel of the boom fork rolled over the end of the line  pulling it suddenly  tight and severing four fingers of the hand. It appears that while walking  next to a boom fork with a skid box attached  Employee #1 was attending a  tag-line to ensure that the skid box traveled smoothly. The injured EE  sustained an amputation injury. The fingers were saved and he was transported  immediately to Davies Medical Center for reattachment surgery.                  
201181443, Finger Caught Between Sheave And Cable And Amputated ," At approximately 1:00 p.m. on November 5  2002  four employees were hoisting  steel angles using an electric winch and pulleys. The angles were 6 in. by 6  in. by .75 in. They were using scaffolding on the exterior of the building and  had set up a winch to raise the angles. They were hoisting the angles between  the scaffolding and the exterior of the building  then passing the angles  through the window. Two coworkers were working on the ground  one operating  the winch. The employee and another coworker were working from the  scaffolding. No tag line was being used to control the load and the hoist  cables became tangled when they started to hoist the angle. The employee  climbed up the scaffold to the last stage to untangle the cables. He grabbed  the hoist cable to twist it with his hand  and called out ""OK "". The coworker  on the ground started the winch again while the employee continued to guide  the load by grabbing the hoist cable. His finger got caught between the sheave  and the cable and a portion of his right index finger tip was amputated. He  was moved to San Francisco General Hospital for treatment.                      "
305028011, Employee Killed When Crushed By Load Of Pipe , On June 21  2002  Employee #1 was standing on the tailgate of a pick-up truck  holding a pipe tagline during an operation to load 2-ft by 70-ft steel pipes  onto a truck trailer. As the last pipe was being loaded  the remaining pipes  shifted and rolled off the trailer  crushing Employee #1  and killing him.      
201502218, Employee Injured In Fall , At approximately 8:00 a.m. on October 24  2000  Employee #1 was working on a  bolt up crew. Employee #1 was bolting up steel beams when he ran out of bolts   stood up and traveled on the top of building steel to get some more. As  Employee #1 traveled across the steel  the employer was hoisting a load of 14  sheets of 3-ft-by-25-ft steel pan deck weighing about 2500 pounds. The pan  deck was not provided with a tagline to control the load. As the load rotated   the employer did not sound a horn  whistle  or use any other device to warn  employees of the approaching load. The unrestrained load rotated into the  occupied working space  striking Employee #1 in the back. This blow caused  Employee #1 to lose his balance and fall. Employee #1 fell 13.5 ft striking a  level of decking and steel  and then fell off the leading edge of that level  an additional 12.5 ft to the steel deck. Employee #1 was seriously injured and  hospitalized as a result of the incident.                                       
201082765, Employee'S Foot Injured When Backed Over By Crane , On October 19  2000  Employee #1  a construction worker  was stabilizing a  precast concrete wall panel as a crane operator  who worked for another  company  was maneuvering it into position. During the process  the panel  apparently shifted and Employee #1 lost his balance  resulting in the crane  operator backing up over his foot. He sustained serious injuries and was  hospitalized for approximately 19 days. Employee #1  who had over 13 years of  experience with the employer  requested not to be interviewed for this report.  The crane was certified and the operator was well trained. The employer was  cited for general violations of T8CCR 4991(a)  controlling the crane so as to  avoid collision with persons  and T8CCR 4993(b)  tag or restraint lines shall  be used where rotation of the load is hazardous.                                
812685, One Killed  One Injured When Traffic Light Unit Falls , Employees #1 and #2 were on an eight-person crew that was installing a traffic  signal light with a cross-arm extending over a traffic island. The unit was  lifted into position using the boom of a digger truck  and four employees were  holding tag guide lines at the outer end of the cross-arm as it was raised.  The load line broke  and the traffic light unit fell  striking Employees #1  and #2. Employee #1 was killed and Employee #2 sustained injuries that  required hospitalization.                                                       
200551505, Employee Injured When Struck By Pipe  Dies Of Embolism , On August 10  2000  Employee #1 was part of a highway crew installing lengths  of 54 in. diameter by 8 ft long concrete drain pipe. They were using a John  Deere trackhoe  model 792  to lift the 3 900 lb pipe joints into place so that  they could be lined up for the culvert. Each joint was secured by a shackle to  the boom of the trackhoe and the end of a 3/4 in. steel cable was inserted in  a hole on top of the pipe and a steel pin was run through the cable inside the  pipe to secure the pipe to the load line. The pipe was then balanced  approximately in the middle as it was lifted. On August 9  the crew had used  this same procedure to set approximately 22 pipe joints. As the crew set the  second joint on August 10  a coworker had his hand resting on one end of the  pipe while Employee #1 was standing at the other end of the pipe. As the pipe  was being manually maneuvered by the coworker  Employee #1 moved toward the  pipe and was struck in the right hip by the end of the pipe joint. He fell  down  but got back up and walked a few steps before he fell again. Employee #1  was transported to a nearby hospital and then transferred to a facility in  Vicksburg  MS  where he underwent surgery to repair a lacerated femoral  artery. He remained in the hospital and appeared to be recovering until he  suffered a massive embolism on August 24  2000  and died. No tag lines were  being used to help maneuver the pipe and prevent unnecessary movement.          
200850865, Employee Killed In Fall From Roof When Hoist Overturns , At approximately 1:20 p.m. on July 13  1999  Employee #1 was using a hoist to  lower roofing materials to the street when the hoist arm was pulled to the  north by the tag line. The counterweights were unable to hold the hoist down   and it tipped toward the street as Employee #1 was guiding the load down. He  fell approximately 100 ft onto the sidewalk shed and was killed instantly.  Employee #1 was not using any form of fall protection. The hoist had been set  up to swing in a direction for which it was not designed.                       
948786, Employee Killed When Stuck By Falling Beam , At approximately 9:00 a.m. on April 29  1998  Employee #1 was helping the  foreman rig a 32 ft 6 in. long I-beam with a 5 ft 7 in. long nylon sling.  Before they erected the beam it had to be turned  so Employee #1 tied a tag  line on the beam to control its movement. When he completed turning the beam   he climbed onto the east side of the crane operator's platform. Employee #1  lost his balance and pulled down the tag line  causing the beam to dip and  slip out of the nylon sling. The beam slid down to the operator's station   striking Employee #1 in the abdomen and knocking him from the operator's  station. Employee #1 was transported to the hospital  where he was pronounced  dead on arrival.                                                                
202587390, Employee Amputates Thumb Between Chain And Truck Tailgate , On May 9  2012  Employee #1  a Mason/Truck Driver was sent to pick up rented  equipment that was to be delivered to another jobsite. While Employee #1 was  opening the tailgate of the company Ford 350 truck  his right thumb was  crushed between the chain that supports the tailgate and the tailgate itself   resulting in the amputation of Employee #1's right thumb. Employee #1 was  initially brought by ambulance to the Alta Bates Hospital in Berkeley   California and then moved to the U.C. Davis Medical Center in San Francisco   where his right thumb was reattached. Employee #1 was a permanent Mason/Truck  driver for the company for over 2.5 years. The employer is involved in  concrete construction.                                                          
170784201, Employee'S Finger Is Amputated By Truck Tailgate , On December 28  2011  Employee # 1 was closing the tailgate of his work  vehicle and his left index finger got caught between the tailgate and some  stacked lumber. Employee # 1 was transported to the local hospital  where he  was treated for finger-tip amputation. Employee # 1 returned to work on a  modified basis on January 17  2012.                                             
202492831, Employee Sustains Finger Cut When Caught On Truck Tailgate , On November 8  2011  Employee #1  a construction laborer  was pulling on a  dump truck tailgate when he pinched his pinky finger  resulting in a  laceration to the finger. He was not hospitalized for treatment.                
201562634, Employee Killed By Tailgate , On May 4  2011 at approximately 3:00 p.m. the owner of a trucking company was  fatally injured due to crushing injuries at a new residential subdivision  construction site  located in Kaysville  Utah  when the pneumatic tail gate on  one of his dump trucks dropped from the up position  struck him on his head  and neck  and pinned him between the pneumatic tail gate and the side of the  dump bed. The trucking company was a subcontractor at the site  who had been  contracted to haul excess soil from a trench for a new water utility line at  the site to a vacant lot approximately 1000 feet away in the new subdivision  under construction. The owner had unloaded his truck and was looking inside  the bed  with the dump bed still raised  when the tail gate on the dump bed  suddenly came down  due to an air leak in the pneumatic tail gate system.       
14232094, Employee Struck By Tandem Truck And Killed , Employee #1 was backed over by a tandem truck hauling asphalt and killed.       
14543813, Employee Run Over By Rear Tandem , On May 17  1989  Employee #1 was run over by the left rear tandem. The crane  was being set-up on a hill when it came off the outrigger and ran down a hill.  The parking brake was set but it did not hold.                                  
14424352, Employee Falls From Beam During Steel Erection , Some employees were erecting lightweight steel I beams for a floor that was 54  ft high. The employees were on the third-floor level at the northeast corner  of a 12-story building under construction. As employee #1 disengaged a tandem  lift hook that had become hooked on the lower flange of the beam he was on  a  connector fell to the ground from a beam that was not connected by at least  two bolts. Employee #1 removed the choker sling from the beam and was placing  the sling into a lower empty hook of a stringer while a crawler tower crane  was booming away from the steel. The wind moved a load line and stringer into  the beam  causing another lower empty hook to engage the lower flange.  Employee #1 tried to disengage the hook; and  when the hook became free  the  beam moved and caused him to fall to the ground. Employee #1 died of injuries  sustained in the fall. Nets were not installed at the lower levels. Tag lines  were not used  and the minimum two bolts were not installed at each end  connection of the beams.                                                        
202477188, Employee Falls From Platform And Sustains Fractures , At approximately 11:00 a.m. on January 21  2011  Employee #1 was working at a  facility that manufactures a coating for asphalt road surfaces. The facility  was in the business of paving and repaving roads. Employee #1 was employed  approximately seven years by the company as a truck driver and operator of  paving machines. During the incident  Employee #1 was filling a 2 000-gallon  tanker truck with approximately 1 500 gallons of liquid to be mixed with water  and applied to a road surface the following day. Employee #1 was standing on a  metal platform attached by metal brackets through welds to the side of the  tanker truck. The platform surface measured 48- inches by 10-inches and was  elevated 7-foot 4-inches from the ground. Towards the end of the filling  process  the 4-inch diameter hose used to fill the tanker truck was  pressurized with air by Employee #2 to push the remaining liquid inside the  hose. When the last bit of liquid exited the hose  it came out with high  velocity  causing an opposing force in the hose that Employee #1 was holding.  This caused him to lose his balance and fall off of the platform to the  ground. Employee #1 was transported by ambulance to Pomona Valley Hospital  Medical Center  where he stayed one night. He was then transferred again by  ambulance to Cedar Sinai Medical Center  where he stayed for five days for  treatment to his injuries  including bruised left ribs and fractures to the  left arm  left hip  and pelvis.                                                 
200910578, Employee Dies When Struck By Vehicle While Installing Cables , On February 8  2012  an employee was installing telecommunications cables near  a main road and was stuck by a moving vehicle. The employee died in a hospital  the next day.                                                                   
201077021, Employee Sustains Fracture And Concussion In Roll, At approximately 11:00 a.m. on Tuesday  August 9  2011  an employee was  working as a telecommunications line worker on the hillside of a canyon in San  Diego  CA. He was driving a four-wheel drive utility vehicle up a steep   ungraded hillside to reach telephone poles at the top of a ridge. He was  located about 2 000 feet (0.61 kilometers) east from where a crew was  stringing telephone lines on poles. There were no dirt roads on the hillside  where the employee was driving  and the employee did not know that there were  graded access roads leading to the ridge. When the employee tried to turn  around about halfway up the hill  the vehicle rolled over and fell into a  ravine. The employee was thrown from the vehicle and landed partway down the  ravine. He was transported to Scripps Memorial Hospital La Jolla  where he was  hospitalized for more than eight days. He sustained a broken clavicle and a  concussion  and he was hospitalized.                                            
201076668, Employee Is Struck By Uncontrolled Load And Breaks Leg , At approximately 11:00 a.m. on April 26  2011  Employee #1  Coworkers #1 and  #2 were full-time employees working for their employer  a company that  provides maintenance  installation and removal  and weed abatement for  multiple cellular sites throughout southern California. The three employees  were assigned to a cellular site where they were to move an analog bay from  the site and take it to a warehouse for disposal. An analog bay is a type of  old telecommunications equipment that measures approximately 7 feet long by  two feet wide by two feet in depth  and weighs approximately 540 pounds. The  cellular site was lower than the road  and consisted of a path between the  cellular site building and the asphalt road that contained two sets of steps  and an inclined area at the top before the road. The employees were to move  the analog bay from the cellular building to a truck on the road using a metal  dolly measuring approximately 6 feet tall by 1 foot wide  and weighing  approximately 100 pounds. The analog bay was secured to the dolly by means of  two sets of straps. Employee #1 and Coworker #1 were on the upper end of the  dolly with the Analog bay strapped to it and Coworker #2 was on the other side  of the equipment and dolly wheels on the incline above the two sets of steps.  The load shifted on the dolly and Employee #1 and Coworker #1 were unable to  keep the load from falling down the hill toward the steps and the cellular  site. Coworker #2 warned the other two employees to let go of the load.  Employee #1 was unable to clear himself from the load. The load hit his left  knee  breaking his tibia and fibula. Employee #1 also sustained a puncture  wound to the calf and minor cuts to the hands  head  and face. Employee #1 was  taken by ambulance to Sharp Memorial Hospital. Employee #1 had surgery the  same day and was admitted to the hospital for two days.                         
202362190, Employee Fractures Arm In Fall , Employee #1  a carpenter  was removing the temporary floor that had been  installed over a stair well when one of the floor joist pulled loose under the  area on which he was standing. The floor collapsed and Employee #1 fell 24  feet to the basement  fracturing his arm. Employee #1 was not hospitalized.     
202346516, Employee Is Injured In Fall ,   On January 17  2004  Employee #1 was climbing down from the second floor to  the first floor of a townhouse under construction through an opening for a  stairway. When he stepped on a 4-ft-long piece of 2-in. by 4-in. wood nailed  horizontally across the framing  the board detached. Employee #1 fell to the  first floor  striking a 4-ft by 8-ft sheet of plywood that was covering part  of the stairway opening between the first floor and the basement. He then fell  backward to the concrete basement floor. Employee #1 was hospitalized for a  fractured jaw  a concussion  and contusions.                                    
14269260, Employee Killed In Fall From Elevation , Employee #1 was dismantling 2-in. by 12-in. supports for a 0.75-in. plywood  platform that was being used as a temporary landing area for ladder access.  Employee #1 fell 25 ft to the basement area and was killed.                     
200811008, Employee Injured In Fall And Later Died , On September 15  2001  two employees were taping drywalls (fire-breaks between  apartments) from within the roof trusses. Employee #1 fell approximately 9 ft  3in. from a 2-in. by 10-in. plank placed on the trusses and used as a  temporary working surface. Employee #1 broke his wrist and one of his lower  vertebrae. Employee #1 was hospitalized the day of the accident and died on  September 20  2001  from a bleeding peptic ulcer allegedly unrelated to the  accident.                                                                       
201790805, Employee Falls Between Floors , Employee #1 was working with another employee to replace temporary decking  with permanent decking. As Employee #1 stepped onto 4 ft by eight ft plywood  panel (lying over joists to retrieved material)  the panel gave way causing  Employee #1 to fall through the opening to plywood floor. He fell  approximately 9 ft.                                                             
170250591, Employee Killed In Fall From Bridge , At approximately 11:20 a.m. on July 22  Employee #1  an apprentice carpenter  employed by David A. Mowat Co.  fell approximately 76 feet from the temporary  deck of the Maple St. Bridge in Spokane  Washington  to the ground. Employee  #1 was wearing a full body harness with a lanyard  but was not attached to a  secure anchor point while placing form panels. Employee #1 received severe  internal injuries and broken bones. He was pronounced dead at approximately  12:20 p.m. at Deaconess Medical Center.                                         
768010, Employee Killed In Fall From Unsecured Plywood Walkway , Employee #1 and two coworkers were removing flooring from a 20 ft by 24 ft  overhead storage area during demolition of the area to make room for offices.  The flooring was 1 1/4 in. thick plywood sheets  4 ft by 8 ft  bolted to steel  I-beam joists. The bolts had been removed  and the pieces were being stacked  on an outside edge of the structure to allow them to be moved by a forklift. A  piece of unsecured plywood had been laid across the joists in the stacking  area for employees to walk on during the stacking process. The loose sheet  became dislodged from the support joist on one end. Employee #1 stepped on  that end and fell 10 ft to the concrete floor. The sheet of plywood then fell  on top of him. Employee #1 was hospitalized and underwent surgery but he died  on March 6  1993 as a result of his head injuries.                              
14443170, Fall Down Dumbwaiter Shaft ," EMPLOYEE WAS FRAMING INTERIOR WALLS AND DUMBWAITER SHAFT FOR DRYWALL  INSTALLATION ON 6TH FLOOR OF A CONSTRUCTION SITE. DURING THE COURSE OF THIS  WORK EMPLOYEE REMOVED FLOOR OPENING COVER TO FIND OR CHALK LAYOUT LINES. HE  SUBSEQUENTLY FELL THRU 40"" X 41"" OPENING TO THE BASE OF THE SHAFT 7 FLOORS  BELOW.. HE SUSTAINED FATAL INJURIES. FATALITY COULD HAVE BEEN PREVENTED HAD  TEMPORARY FLOORS BEEN INSTALLED AT LOWER LEVELS AND HAD THE EMPLOYER  IMPLEMENTED A STRICT POLICY OF REQUIRING THE USE OF SAFETY BELTS ATTACHED TO  APPROPRIATE LIFELINES WHEN WORKING AROUND OPEN SHAFTS.                          "
14487839, Electric Shock , AN EMPLOYEE WAS WORKING IN THE SUBBASEMENT OF A BUILDING  REMOVING ASBESTOS.  HE WAS USING A DROP LIGHT THAT HAD EXPOSED ENERGIZED PARTS AS TEMPORARY  LIGHTING. THE DROP LIGHT WENT OUT WHILE HE WAS WORKING. AS THE EMPLOYEE  GRABBED THE DROP LIGHT  HE CONTACTED THE EXPOSED ENERGIZED PARTS AND WAS  ELECTROCUTED.                                                                   
14496970, Electric Shock ," AN EMPLOYEE WAS WORKING FROM A 6-FOOT STEPLADDER  ADJUSTING A SPRINKLER PIPE  AT AN ""ALL-THREAD"" HANGER. WIRING FOR SOME TEMPORARY LIGHTING WAS WRAPPED  AROUND THIS HANGER. AS THE EMPLOYEE TWISTED THE HANGER WITH A PAIR OF CHANNEL  LOCK PLIERS  THE PLIERS CONTACTED THE INSULATED CONDUCTOR  PIERCING ITS  INSULATION. THE EMPLOYEE WAS ELECTROCUTED.                                      "
14518104, Electric Shock , AN EMPLOYEE WAS SITTING ON A STEEL BEAM IN ORDER TO REPOSITION A PIPE. WHILE  HE WAS IN THIS POSITION  HE GRABBED THE PHOTOCELL ON THE BOTTOM OF A 480-VOLT  TEMPORARY FLOOD LIGHT. HE WAS ELECTROCUTED BY CONTACT WITH EXPOSED ENERGIZED  PARTS.                                                                          
14211189, Electric Shock , An apprentice electrician was disconnecting temporary lighting fixtures. The  employer had not deenergized the lighting circuit before the employee began  working. The apprentice  who had 5 years of experience  apparently contacted  an energized part and received an electric shock. He was hospitalized for his  injuries.                                                                       
14443634, Electric Shock , AN EMPLOYEE WAS LOWERING A LAMPHOLDER ON A TEMPORARY LIGHTING CIRCUIT WHILE  THE CIRCUIT WAS STILL ENERGIZED. HE CAME IN CONTACT WITH PART OF THE CIRCUIT  AND RECEIVED A FATAL ELECTRIC SHOCK.                                            
201184447, Employee Is Injured By Falling Sheetrock , At approximately 9:45 a.m. on July 29  2008  Employee #1 was applying fire  caulking to existing conduits  pipes and ductwork. He moved a temporary power  cord which was in the way of his ladder. When he pulled on the cord  it caused  one end of a sheetrock cart to move. The cart had ten sheets of 4 ft by 9 ft  by 0.625-in. thick sheetrock on it. The cart weighed approximately 300 lbs. It  struck a wall and the sheetrock fell over. Employee #1's left leg or foot was  fractured when it was struck and trapped by the sheetrock. He was hospitalized  for treatment of his fracture.                                                  
201770161, Electric Shock , An employee was using a hoist to move a section of metal pipe. He lowered the  pipe onto energized temporary wiring conductors lying on the working surface.  The pipe cut through the insulation on the 480-volt conductors and became  energized. The employee was electrocuted. The temporary wiring was supplying a  three-phase  480-volt welding machine.                                          
14486229, Electric Shock , AN EMPLOYEE WAS OPERATING A PORTABLE ELECTRIC SAW TO CUT WOOD. THE TOOL WAS  CONNECTED TO TEMPORARY WIRING. THE TOOL HAD A GROUND FAULT  AND THE EMPLOYEE  RECEIVED AN ELECTRIC SHOCK THROUGH HIS HAND. THE EMPLOYEE WAS HOSPITALIZED FOR  HIS INJURY.                                                                     
14541924, Electric Shock , AN ELECTRICIAN'S APPRENTICE WAS USING A PORTABLE ELECTRIC HEAT GUN TO CONNECT  OVERHEAD CONDUIT ON A SINGLE-STORY  MULTI-FAMILY BUILDING. WHILE USING THE  HEAT GUN  THE EMPLOYEE WAS ELECTROCUTED BY A GROUND FAULT SOMEWHERE IN THE  TEMPORARY WIRING. THE PORTABLE HEAT GUN WAS FOUND TO BE IN PROPER WORKING  ORDER; HOWEVER  THE EXTENSION CORD IN USE WAS OF NON-METALLIC SHEATHED CABLE  CONSTRUCTION. ADDITIONALLY  THE COVER WAS OFF THE TEMPORARY SERVICE PANEL  AND  THE SERVICE ENTRANCE CABLE WAS WIRED INCORRECTLY. THERE WAS NO GROUND-FAULT  CIRCUIT INTERRUPTER PROTECTING THE TEMPORARY RECEPTACLE OUTLET.                 
732545, Electric Shock , AN ELECTRICIAN WAS STANDING ON A LADDER INSIDE A BUILDING WORKING ON TEMPORARY  WIRING ABOVE THE CEILING. THE CIRCUIT WAS ENERGIZED  AND THE EMPLOYEE WAS  ELECTROCUTED WHEN HE CONTACTED ENERGIZED PARTS OF THE CIRCUIT.                  
14350367, Electric Shock , AN EMPLOYEE WAS CONNECTING A TWO-LAMP FIXTURE TO ENERGIZED TEMPORARY WIRING.  HE WAS WORKING FROM A 6-FOOT WOODEN LADDER  AND HE WAS CLOSE TO THE METAL  CEILING GRID. HE RECEIVED AN ELECTRIC SHOCK AND FELL TO THE FLOOR. WITHIN 20  MINUTES HE WAS TAKEN TO A HOSPITAL  WHERE A 1.5-HOUR RESUSCITATION EFFORT  FAILED. HE WAS PRONOUNCED DEAD FROM ELECTRIC SHOCK AND CARDIAC ARREST. THE  NEUTRAL CONDUCTOR OF THE TEMPORARY CIRCUIT HAD NOT BEEN IDENTIFIED  AND NO  GFCI WAS PROVIDED.                                                              
201186715, Employee Injured In Saw Accident , On August 14  2012  Employee #1 was injured when a circular saw he was using  kicked back  and stuck him. Employee #1 was hospitalized for his injuries  which included severe lacerations to his arm and tendon.                        
1004423, Employees Are Injured When Fallen Tree Snaps  Freeing Cable , A county highway department tree crew was removing a tree along a roadway. The  tree had fallen the previous evening. When the tree fell  it had pulled down  communication cable and strand  leaving a cable stretched about 0.6 meters  above the ground. The crew supervisor had two employees wrap a log chain  around the cable to hold it down while he cut the tree. Those two employees  were holding the chain and the communication cable when the tree snapped   freeing the cable and sending the employees flying into the air. Employee #1  sustained bruises  contusions  and abrasions to his head  and Employee #2  fractured one hip or both hips. Both employees were hospitalized.               
756429, Employee Dies In Fall From Aerial Lift , A power line worker was in an aerial lift 12.2 meters above the ground   clipping in a transmission line conductor wire at a 13-degree-angle structure.  The employee was not using the rigging designed for clipping an angle  structure. Instead of using two conductor grips and a choker  he was using a  crane horsehead to push the conductor to the appropriate 13-degree angle. The  conductor slipped off the horsehead and struck the employee. The impact threw  him out of the aerial lift platform. He died from injuries sustained in the  fall. The power line worker was not using fall-arrest equipment  and he was  not standing on the floor of the platform.                                      
14483176, Static Line Under Tension Breaks And Injures Two Employees , Two power line workers were pulling an existing overhead static line through  pulleys located at the top of a 23-meter-tall transmission tower. The two  workers were on the ground  pulling the line with a bulldozer. The line  snapped  and the end whipped back and struck them. One of the workers was  killed  and the other sustained lacerations to his face.                        
200420172, Employee Is Killed When Pressurized Pipe Ruptures , On March 9  2009  Employee #1 was testing a newly-installed 6 in. steel fire  protection water main. When it was pressurized with air  a 6 in. pipe cap flew  off the end of the pipe and struck Employee #1's forehead  killing him.         
200332211, Employee Is Killed In Fall From Bridge , At approximately 2:50 p.m. on August 17  2009  Employee #1 was placing a  fabric on a concrete pour for a new overpass on Interstate 94 at the Medina   North Dakota  exit. Concrete for an overpass was poured that morning. A layer  of burlap was placed over the concrete and fabric was being placed over the  burlap. Employee #1 was bending over nailing the fabric down. The wind  increased during the day and was blowing between 20 to 30 miles per hour with  stronger wind gusts. A gust of wind picked up the fabric and the fabric pushed  Employee through the midrail of a guardrail system. The midrail broke  and  Employee #1 fell approximately 22 ft to the ground. He sustained head injuries  and was killed.                                                                 
201078631, Drywall Falls On Employee'S Leg  Fracturing It , At approximately 7:15 a.m. on December 19  2012  Employee #1  with James  Dowling Construction  Inc.  was rolling about ten sheets of drywall on a  rolling cart. Employee #1 was rolling the cart down the sidewalk and over the  driveway  moving sheets of drywall from the employer's truck and into the  building through an underground parking garage. While doing so  Employee #1  was balancing the drywall on the cart  but he lost control on the steep  street  as he turned the corner onto the drive. About ten sheets fell off the  cart and struck Employee #1 below his left knee. Employee #1 was transported  to the hospital  where he underwent surgery. Employee #1 suffered a fractured  leg requiring hospitalization for at least two days.                            
202655429, Worker Falls From Ladder  Suffers Fractures  Internal Injury , At approximately 10:00 a.m. on June 20  2012  Employee #1  an insulation  installer employed by a construction contractor  was working at the rear side  of a single-level four-unit residential building in Coachella  CA. This was  one of 12 buildings  each consisting of four separate residential units  for a  total of 48 units. The project involved blowing cellulose insulation through  the building attics  using an insulation blower machine. Employee #1 had  completed three units and  on the day of the incident  had returned to begin  work on other units. Employee #1 used an 8-foot A-frame step ladder in the  closed position to access the roof of an 8-foot high building to install  insulation through the attic. The top of the ladder extended only to the  midpoint of the roof eaves. Employee #1 and Coworker #1 both used the ladder  to ascend to the roof and descend from the roof multiple times by stepping  onto the top cap of the ladder. Then Employee #1 stepped onto the top cap of  the ladder once again as he attempted to descend from the roof level. The  footing of the ladder slipped as he positioned his feet on the second rung  from the top cap. Employee #1 fell approximately 7 feet to ground level.  Employee #1 was transported to Desert Regional Medical Center by ambulance. He  was admitted for rib fractures  multiple internal injuries  and a sprained  wrist. According to medical records  after receiving treatment for his  injuries  Employee #1 was discharged from hospital on June 26  2012. Employee  #1 had been employed by the contractor as an Insulation Installer for  approximately 6 days when the incident occurred. Because the employer had left  the site earlier that day to attend another project and Coworker #1 was away  from the site taking a lunch break  there were no direct witnesses to the  incident.                                                                       
