,id,Activities
8545,200534824,working from an extension
8546,202252177,positioning hook and not
8547,202252177,connecting his one positioning
8548,202252177,working his way down
8549,202252177,repositioning himself on a
8550,202508776,falling rebar cage
8551,202508776,performing layout for placement
8552,200678159,installing a 120volt 15ampere
8553,200678159,installing lighting fixture switch
8554,201110152,starting a fire
8555,201110152,working they brought in
8556,201110152,using a chemical paint
8557,201110152,paneling inside the shop
8558,201110152,removing old paint from
8559,201110152,working at a hair
8560,202508362,removing refractory
8561,202508362,working with two coworkers
8562,200999696,missing
8563,200999696,wearing a reflective vest
8564,200999696,missing
8565,200999696,functioning and both side
8566,201345287,existing
8567,201345287,flushing the existing
8568,201345287,plumbing company for use
8569,201345287,selling product to plumbing
8570,201345287,discharging out of the
8571,201345287,utilizing a plastic coffee
8572,201345287,cleaning solvent mixture utilizing
8573,201345287,reclaiming the cleaning solvent
8574,201345287,injecting the flammable liquid
8575,201345287,installing new furnace and
8576,201345287,working with a coworker
8577,202597860,plumbing heating air
8578,202597860,working for aavis plumbing
8579,202597860,loading tool and old
8580,200053569,using an extension ladder
8581,201023140,refueling a skid steer
8582,170178388,using an acetylene torch
8583,170178388,placing piping in a
8584,170178388,supervising a plumbing crew
8585,170174940,getting direct tank pressure
8586,170174940,securing seismic floor bolt
8587,170174940,chalking and securing seismic
8588,170174940,using a portable emglo
8589,14554893,wearing their goggles or
8590,14554893,returning from lunch and
8591,569574,reaching back about 30
8592,569574,lying between the set
8593,200742138,coming in contact with
8594,200742138,operating the 36 meter
8595,200742138,pumping operation
8596,200742138,completing a pumping operation
8597,200742138,washing the truck off
8598,200742138,holding a water hose
8599,201762259,pouring concrete on an
8600,201561164,extending the boom on
8601,202044590,being transported to a
8602,202044590,using the remote control
8603,202044590,operating a concrete pump
8604,201857448,wearing a protective suit
8605,201857448,spraying operation
8606,201857448,conducting a paint spraying
8607,201857448,tending a hose for
8608,200644292,operating
8609,200644292,operating an aerial lift
8610,202462131,working on a 20ft
8611,202462131,performing highway redevelopment work
8612,200626364,retaining wall and the
8613,200626364,pouring concrete for a
8614,200626364,working adjacent to a
8615,200714004,welding lead also in
8616,201509791,digging underneath soil to
8617,200604239,spotting a corner section
8618,200775443,retaining wall
8619,200775443,placing a large concrete
8620,200603827,setting 1ton rock delivered
8621,201071537,tieing guide wire onto
8622,201071537,retaining wall
8623,201071537,shotcreting a 21 ft
8624,170291215,retaining wall
8625,170291215,demolishing both manually and
8626,202495396,inspecting the construction of
8627,202315685,operating a skidsteer loader
8628,14400261,resting on a 30
8629,200054039,rigging used to move
8630,200054039,installing loft block for
8631,200054039,working in stage area
8632,200054039,bleeding from an open
8633,200054039,resting on a cement
8634,200054039,lying in the prone
8635,200054039,waiting below and just
8636,201507886,exposing his ring finger
8637,201507886,wearing any form of
8638,201507886,degloving his ring finger
8639,201507886,holding the metal vertical
8640,201507886,descending from the lift
8641,202454054,riding a genie scissor
8642,202495560,using a bucket excavator
8643,202495560,backfilling an excavation using
8644,201186830,dragging the employee s
8645,201186830,pulling the wood backwards
8646,201186830,guiding the wood from
8647,201186830,guiding the wood with
8648,201186830,using a dewalt
8649,201186830,working ripping small piece
8650,201129129,using a router for
8651,201129129,cutting shiplap joint on
8652,201129129,using a makita model
8653,201129129,ripping a length of
8654,201129129,being constructed at a
8655,201129129,working a a carpenter
8656,202488037,attempting at the time
8657,202488037,working alone without direct
8658,202488037,ripping i
8659,202488037,working at a residential
8660,200263416,missing
8661,201613684,stripping form from a
8662,202367256,sitting behind it when
8663,202367256,rotating the boom to
8664,202367256,using a tracked hitachi
8665,202550885,breaking several rib and
8666,202550885,working on a roadwidening
8667,201614146,working at a grading
8668,202079067,operating
8669,202079067,working to disconnect the
8670,202079067,working on the alarm
8671,202079067,operating
8672,200212280,hammering one into the
8673,200212280,kneeling with his back
8674,202461604,backing up
8675,202461604,preparing a manhole for
8676,202444048,wearing the seat belt
8677,202444048,driving up a hill
8678,202444048,operating a champion 710a
8679,201780939,clearing a fire break
8680,201780939,operating a caterpillar road
8681,201573037,working
8682,201573037,siting the grade measurement
8683,201573037,making final cut on
8684,201024718,spreading asphalt manually on
8685,201078334,wearing a short sleeved
8686,201078334,securing the application gun
8687,201078334,traveling to the next
8688,201078334,securing the hot asphalt
8689,201078334,coiling and securing the
8690,201078334,applying hot asphalt adhesive
8691,201496569,relocating traffic lane control
8692,201496569,working on a resurfacing
8693,200999233,striking a mailbox and
8694,200999233,walking off the roadway
8695,200999233,moving east bound and
8696,200556694,repaving project
8697,200556694,working on a highway
8698,200556694,backing the second dump
8699,200556694,pouring concrete
8700,200556694,working with truck 150
8701,200556694,paving machine
8702,200556694,paving machine so that
8703,200556694,positioning dump truck alongside
8704,200556694,working a a dumper
8705,200556694,nailing felt across the
8706,201570611,connecting the platform to
8707,201570611,packing facility the boxed
8708,201570611,packing facility in greeley
8709,201570611,landing platform to gain
8710,200359271,hitting employee 1
8711,200359271,casing and a large
8712,200359271,welding a concrete sewer
8713,200822070,operating a rock crusher
8714,200964542,crushing operation to perform
8715,200964542,preparing to temporarily shut
8716,200964542,waiting for employee
8717,200964542,watching the machine operation
8718,656405,removing a jammed piece
8719,200600443,striking employee 1
8720,200600443,taking laser reading when
8721,200600443,excavating a 5 ft
8722,170764666,using chain around the
8723,170764666,installing bolt to connect
8724,170764666,assembling a portable rock
8725,170764666,erecting a conveyor a
8726,200050136,striking employee 1
8727,200050136,holding the outrigger broke
8728,200050136,crushing unit
8729,200050136,setting up an outrigger
8730,201186665,footing
8731,201186665,painting from a 24
8732,201186665,painting railing and metal
8733,201186665,working a a painter
8734,202674115,following another coworker a
8735,202674115,working a a construction
8736,202657763,setting up the water
8737,202657763,working on the roof
8738,200824233,transferring from the roof
8739,200824233,clearing roofing debris from
8740,202449963,removing roof jack that
8741,202449963,being reroofed
8742,202449963,working from a 12ft
8743,101129385,installing a slate roof
8744,200082782,installing roof bracket at
8745,200651107,working at the site
8746,200651107,dismantling the tin roof
8747,200651107,handing down a sheet
8748,200651107,performing demolition activity
8749,307391573,using a 2inch by
8750,307391573,working on the back
8751,202357091,remaining bracket
8752,202357091,attempting to remove the
8753,202357091,removing a slide guard
8754,200772317,using a carpenter wall
8755,14269302,securing the bracket pulled
8756,14269302,roofing bracket from under
8757,14269302,removing wooden roofing bracket
8758,200771681,resting on a metal
8759,300787934,placing material at the
8760,200771277,being used to mount
8761,202312617,installing freeze block between
8762,202312617,working on installing freeze
8763,201520517,working on a fourteeninchwide
8764,201520517,utilizing personal fall arrest
8765,201520517,installing the roof bracket
8766,201520517,roofing shingle
8767,201520517,installing the first row
8768,201520517,installing row of three
8769,201520517,rolling out the fourth
8770,201520517,working on the front
8771,658344,installing a vinyl strip
8772,201610250,installing three tab shingle
8773,202369484,wearing personal protection equipment
8774,202369484,roofing a building structure
8775,202570040,working with him on
8776,202570040,working on the roof
8777,201562741,causing fatal injury
8778,201562741,pinning him against the
8779,201562741,striking and pinning him
8780,201562741,replacing rain gutter and
8781,201562741,working for his employer
8782,202634341,removing a corrugated tin
8783,200359362,walking on the damaged
8784,200359362,walking on the roof
8785,201523875,falling truss
8786,201523875,installing roof truss
8787,201076767,opening where a scissor
8788,201076767,performing roof demolition work
8789,201076767,opening collapsed
8790,201773629,working on the partial
8791,202080677,working on a newly
8792,202080008,threatening injury
8793,202080008,framing truss when the
8794,200271930,working among the truss
8795,200271930,existing building
8796,200271930,setting 80foot truss to
8797,201077617,working at a site
8798,200203693,decking
8799,200203693,assisting in carrying a
8800,200203693,working on the roof
8801,200359321,walking backwards towards the
8802,200359321,marking the glue line
8803,200359321,installing a rubber roof
8804,200272169,decking repairing soft spot
8805,200272169,installing piece of fiber
8806,201354008,utilizing fall protection equipment
8807,201354008,decking for a new
8808,201354008,installing the metal roof
8809,201354008,erecting the structural steel
8810,200881696,installing sheathing and shingle
8811,202609095,sheathing with a claw
8812,202609095,removing roof sheathing with
8813,200271922,being laid on the
8814,200271922,sheeting wa being laid
8815,200271922,sheeting and that measurement
8816,200271922,handling the metal sheeting
8817,200271922,being laid on the
8818,200271922,carrying sheet of metal
8819,201637360,cutting shingle when he
8820,201630456,climbing out a dormer
8821,201520384,removing the old roof
8822,202674990,opening approximately 10 ft
8823,202674990,walking across the roof
8824,202674990,working for rjp framing
8825,201024445,moving piece of wood
8826,201024445,clearing an area on
8827,201024445,performing construction work at
8828,202655296,strapping
8829,202655296,doing a layout for
8830,202655296,working on the roof
8831,200042075,following morning
8832,200042075,decking inside a vestibule
8833,200042075,working on the metal
8834,200626448,wearing a fall protection
8835,200626448,covering up the hole
8836,200626448,being performed on a
8837,200626448,working a a foreman
8838,201127669,working alone on that
8839,201127669,changing an hvac system
8840,201127669,working for thermoscape changing
8841,201942596,falling on and off
8842,201942596,wearing steeltoe shoe jean
8843,201942596,working near a 22
8844,201942596,sheathing with the employer
8845,201942596,stapling tar paper onto
8846,201942596,sheathing the roof of
8847,202448213,opening and dropped 20
8848,202448213,performing a blocking operation
8849,200151272,opening to the floor
8850,200151272,reaching for some screw
8851,202465241,facing one another
8852,202465241,lowering them off the
8853,202465241,tying a rope around
8854,202465241,picking up the various
8855,202465241,ducting from the roof
8856,202465241,covering the fourth hole
8857,202465241,ducting that had a
8858,202465241,being framed by a
8859,202465241,removing spray booth duct
8860,202465241,patching concrete and removing
8861,202465241,working a a laborer
8862,200332005,repairing the sheet metal
8863,202474458,opening and fell through
8864,202474458,walking along when he
8865,202516324,opening
8866,202516324,walking backward when he
8867,202516324,removing a vent he
8868,202516324,removing acm roofing material
8869,200271781,using a piece of
8870,201077781,placing the roof tile
8871,201077781,wearing fall protection while
8872,201077781,installing roof tile along
8873,201523867,causing him to fall
8874,201523867,carrying the first panel
8875,201523867,roofing panel that were
8876,201523867,installing metal roofing panel
8877,201523867,working on a partial
8878,201523867,wearing a personal fall
8879,202561114,manufacturing plant in san
8880,202561114,removing 3foot by 30foot
8881,201495405,replacing damaged metal roof
8882,201495405,moving to stay out
8883,201495405,handing metal roof panel
8884,202528030,supplying power to the
8885,202528030,removing old shingle on
8886,202528030,working at a residential
8887,201492162,installing 40 in
8888,201492162,wearing fall protection
8889,202486916,carrying threesolar panel to
8890,202486916,installing a solar heating
8891,202517181,installing roof panel on
8892,202505467,wearing a personal fall
8893,202505467,roofing with screw the
8894,202505467,securing the roofing with
8895,202505467,roofing that wa approximately
8896,202505467,installing a section of
8897,200541688,holding and knocked him
8898,200541688,installing metal roof panel
8899,201118544,fitting glove at the
8900,201118544,wearing a short
8901,201118544,causing him to trip
8902,201118544,lifting his foot causing
8903,201118544,walking on the sealed
8904,201118544,laying down the roofing
8905,201118544,having been at the
8906,201118544,sealing it with hot
8907,201118544,laying down material and
8908,14547707,wearing any type of
8909,14547707,seaming machine on a
8910,14547707,operating a roof runner
8911,14457428,installing a standingseam roof
8912,14457428,starting platform
8913,14457428,operating a roof seamer
8914,202532065,climbing a fixed ladder
8915,202532065,working a part of
8916,202458436,ascending the aluminum ladder
8917,202458436,being used a a
8918,202458436,using a 24foot
8919,202458436,using two ladder to
8920,202458436,working alone in the
8921,202458436,conditioning hvac
8922,202458436,working a a service
8923,202557096,descending an aluminum ladder
8924,202557096,working a a roofer
8925,200171189,performing waterproofing on the
8926,200171189,working at building number
8927,200171189,using a personal fall
8928,200171189,applying roof sealer with
8929,200171189,approaching the roof edge
8930,200171189,walking backwards and approaching
8931,201129814,installing membrane on the
8932,201129814,installing membrane vapor barrier
8933,201129814,working with his helper
8934,201129814,existing singlestory residential house
8935,202657169,transporting an approximate 11
8936,202657169,operating a rough terrain
8937,202657169,working at the angeles
8938,201682101,causing the roller to
8939,201682101,operating the equipment in
8940,201682101,wearing a seatbelt
8941,201682101,rolling compactor on
8942,201682101,operating a bomag bw
8943,201507936,using two hand
8944,201507936,amputating his finger
8945,201507936,working at a demolition
8946,200372472,pulling on the drill
8947,200372472,drilling a hole in
8948,201156965,using a hilti model
8949,170133557,following morning from his
8950,170133557,carrying the 23 pound
8951,14309041,installing a plastic step
8952,170055610,drilling a masonry wall
8953,170067391,wearing a worn lefthand
8954,171059777,helping to pave the
8955,170703375,moving the wand from
8956,170703375,using a 42 in
8957,200212835,installing electrical conduit
8958,200212835,working from a scissor
8959,200201267,waiting for material from
8960,200201267,kneeling on the structure
8961,200201267,working were about 1
8962,200201267,working very close to
8963,200620268,working from an overhead
8964,170751176,working from the crane
8965,170751176,wearing personal fall arrest
8966,170751176,working from the crane
8967,170751176,painting from a 30ton
8968,202587440,being lifted and rigged
8969,202587440,rolling it counter clockwise
8970,202587440,aligning vertically the manhole
8971,202491221,installing acoustic ceiling tile
8972,202491221,working from a rolling
8973,202456646,working from a scaffold
8974,202342085,working from a two
8975,202342085,washing a facade of
8976,201502457,amputating two toe
8977,14234934,installing a 5 500
8978,200082857,ripping the frame the
8979,200082857,using a table saw
8980,200742518,wearing safety restraint
8981,200742518,operating a soil compactor
8982,100625193,wearing a harness
8983,100625193,installing tar paper on
8984,202499810,making the appropriate cut
8985,202499810,cutting a 0
8986,202499810,ripping cutting
8987,202443024,operating a hitachi pneumatic
8988,201114535,using a 10inch ryobi
8989,201041357,bearing any weight
8990,201041357,bearing cable wa no
8991,201041357,causing the false car
8992,201041357,installing
8993,201041357,bearing any weight
8994,200800209,operating the crane s
8995,200800209,using a crane and
8996,202488755,installing a carbon steel
8997,202488755,falling while employee
8998,202488755,being supported by a
8999,202573671,guarding the accessegress opening
9000,202573671,cleaning up their supervisor
9001,202573671,working from a scaffolding
9002,202573671,opening
9003,202573671,opening that wa guarded
9004,202573671,opening for accessegress of
9005,202573937,moving material and equipment
9006,201405750,descending a ladder
9007,201405750,lowering box on a
9008,200533990,lowering valve which lowered
9009,202486296,crushing them
9010,202486296,resting on the pad
9011,202486296,resting on the concrete
9012,202486296,lowering a 15 000
9013,202486296,holding the block by
9014,202486296,cleaning up around the
9015,202486296,operating the hydraulic jack
9016,202486296,resting on the pad
9017,200851525,disconnecting an air hose
9018,170159750,paying attention and wa
9019,170159750,helping lower the upper
9020,202654075,stepping off of an
9021,202442570,working a a plumber
9022,201020377,removing a 1 in
9023,201020377,working at a residential
9024,201176252,putting them into the
9025,201176252,picking up smaller chunk
9026,201176252,working under a load
9027,201176252,walking toward the bucket
9028,201176252,moving the bucket when
9029,201176252,using a backhoe to
9030,201145646,wearing steeltoed safety boot
9031,201145646,using a pick to
9032,202033650,causing strangulation
9033,202033650,salting local road due
9034,200534022,shoring system
9035,200534022,working inside of an
9036,200534022,dropping north wale and
9037,200534022,sprinkling the manufactured sand
9038,200534022,operating a linkbelt 3400
9039,200534022,directing employee 4
9040,200534022,working under the north
9041,200534022,working under the east
9042,200534022,operating a vibratory compactor
9043,200534022,being used to backfill
9044,200332237,installing concrete form in
9045,201614237,untying a spout to
9046,201408168,resting on top of
9047,201408168,working in an excavation
9048,201408168,repairing a broken water
9049,201408168,working for imperial construction
9050,201073293,standing on the ground
9051,201073293,directing the truck to
9052,200555225,being filling properly
9053,202465829,transporting to a countyowned
9054,202465829,receiving wet silt mud
9055,202465829,performing a regularly assigned
9056,201363207,digging under the pipe
9057,201401932,amputating three finger from
9058,201401932,attempting to move a
9059,607192,using ppe
9060,607192,working off the grate
9061,607192,opening in the bin
9062,607192,making adjustment to the
9063,607192,opening dump truck to
9064,607192,working over a large
9065,607192,existing ready mix concrete
9066,607192,unloading conveyor system at
9067,202467411,moving from one area
9068,202467411,working from a 6
9069,200103083,existing catwalk
9070,200103083,sandblasting a city water
9071,200103083,wearing a harness and
9072,200103083,opening leaving it unguarded
9073,200103083,opening on a catwalk
9074,200103083,blasting in front of
9075,202005153,wearing a harness
9076,202005153,sandblasting
9077,201183803,operating properly in all
9078,201183803,including a blasting hood
9079,201183803,wearing personal protective equipment
9080,201183803,moving the lift to
9081,201183803,using a jlg aerial
9082,202360178,using a sandblaster with
9083,202360178,sandblasting the center compartment
9084,202556296,using a 8 ft
9085,202542874,sanding a piece of
9086,202542874,installing architectural wood
9087,202542874,working a a carpenter
9088,200625846,using a 6 ft
9089,200625846,sanding a ceiling using
9090,200626711,using the saw when
9091,200626711,walking using the saw
9092,200626711,using a circular saw
9093,200626711,decking on a steep
9094,200626711,installing ice and water
9095,200531713,being cut or ripped
9096,200531713,using a ryobi model
9097,202445250,sheathing on a 512
9098,202445250,installing roof sheathing on
9099,201020997,following 1
9100,201020997,carrying a 4foot by
9101,201020997,working a a roofer
9102,200921492,working on a 10in12pitch
9103,170885370,wearing the required fall
9104,170885370,placing plywood on the
9105,201485760,wearing any fall protection
9106,201485760,working on a roof
9107,201510856,dismantling machinery in an
9108,201795101,working at costco in
9109,202658142,transferring on to the
9110,202658142,climbing up a metal
9111,201857729,working on a pump
9112,201857729,missing the mud sill
9113,201123171,applying tape to ceiling
9114,200611028,causing the bracket to
9115,200611028,walking along the scaffold
9116,201403607,bearing on a bearer
9117,201403607,installing tieins for a
9118,201160918,hitting his head on
9119,201160918,dismantling a two stage
9120,201092236,bracing from the second
9121,201092236,adjusting some plank when
9122,201092236,working on the first
9123,200220051,scaffolding plank on one
9124,200220051,dismantling scaffolding and had
9125,202556445,resting on the landing
9126,202556445,being constructed
9127,202556445,installing some steel part
9128,202556445,working at a twostory
9129,202556445,being constructed
9130,201078318,indicating the scaffold wa
9131,201078318,indicating the scaffold wa
9132,201078318,falling approximately twentynine foot
9133,201078318,sticking out of the
9134,201078318,working above employee
9135,201078318,stripping formwork from a
9136,201078318,planking at column number
9137,201078318,disassembling cement form used
9138,201078318,assembling and disassembling cement
9139,201078318,working a a carpenter
9140,201078318,constructing cement column a
9141,201078318,working at a site
9142,202543641,transporting concentrated sulfuric acid
9143,202543641,erecting a two stage
9144,200776433,facing the building punched
9145,200776433,working on a carpenter
9146,201185568,dismantling a scaffold
9147,201185568,working at a renovation
9148,201185568,operating under a suspended
9149,201185568,breaking into two piece
9150,201185568,receiving the removed plank
9151,201185568,handing plank to him
9152,201408309,working a a mason
9153,202627881,removing the scaffold when
9154,202627881,walking on the scaffold
9155,202627881,patching hole where the
9156,202627881,working a a carpenter
9157,200776029,conducting roofing on a
9158,200776029,occupying scaffolding and conducting
9159,200033660,conducting masonry operation when
9160,200033660,working from a twopoint
9161,202005336,doing masonry work from
9162,202080339,mudding drywall seam
9163,200742534,working from an alumapole
9164,200742534,siding while working from
9165,200742534,installing vinyl siding while
9166,200270692,working off the pick
9167,200270692,being used while working
9168,200270692,working off of a
9169,200270692,existing water slide
9170,200270692,installing new support beam
9171,200270692,stepping out of the
9172,170108294,working on a pic
9173,170108294,working on a pic
9174,170108294,carrying a bundle of
9175,868174,installing piece of drywall
9176,202542312,applying a color coat
9177,202542312,including employee 1
9178,202542312,spanning the top rail
9179,202542312,missing one of the
9180,202542312,working on wa one
9181,202542312,applying a color coat
9182,202542312,existing onestory singlefamily residence
9183,202542312,applying a color coat
9184,202542312,working on a scaffold
9185,201183084,painting while on a
9186,201311172,dismantling a scaffold that
9187,200630978,laying a concrete bucket
9188,200630978,working from the scaffold
9189,200630978,working overtime on a
9190,201572229,scaffolding framework
9191,201572229,using duel lanyard attached
9192,201572229,scaffolding
9193,201572229,working with a crew
9194,201405263,being moved
9195,201405263,being used a temporary
9196,201405263,being moved
9197,201405263,helping to relocate scaffolding
9198,201521283,working on a residential
9199,202312872,scaffolding board
9200,202312872,tubing and scaffolding board
9201,202312872,including screen wall tubing
9202,202312872,carrying paneling when he
9203,302573787,working in
9204,656421,scaffolding
9205,656421,erecting tank and scaffolding
9206,200710820,holding the scaffold cable
9207,201161130,plastering while standing on
9208,200963080,pulling on the suspension
9209,200963080,working from a twopoint
9210,200963080,falling blocking and sustained
9211,202556064,working at a residential
9212,202252417,causing employee 1
9213,202252417,descending a scaffold and
9214,202652558,making the hole twentytwo
9215,202652558,removing paint from thereby
9216,202652558,making the hole twentytwo
9217,202652558,removing paint from thereby
9218,202652558,scraping stroke towards his
9219,202652558,making long scraping stroke
9220,202652558,scraping lead paint from
9221,202652558,removing lead paint
9222,202652558,working from a jolly
9223,200626265,working on a tower
9224,200626265,working a a mason
9225,201127883,removing the screw
9226,201127883,working on removing the
9227,201127883,working near the drill
9228,201127883,operating the bobcat and
9229,201127883,working at a residential
9230,201103017,approximating those of the
9231,201103017,watching employee 1
9232,201103017,removing the old one
9233,201103017,installing a new gate
9234,201260031,getting the air tester
9235,201260031,removing the manhole cover
9236,202673257,going around a corner
9237,202673257,operating came to a
9238,202673257,coming down the hill
9239,202673257,rolling down the hill
9240,202673257,being operated by employee
9241,202673257,pulling employee 1
9242,202673257,being pushed by employee
9243,202673257,operating a caterpillar scraper
9244,202673257,operating a 6370 caterpillar
9245,202506614,working fine that day
9246,202506614,waking up in the
9247,202506614,grading for a new
9248,202506614,operating a model 631
9249,202516605,dismounting
9250,202516605,getting off a cat
9251,202447108,operating a dozer proceeded
9252,202447108,operating a scraper at
9253,201637121,performing his regular duty
9254,202446530,leading to a construction
9255,202446530,driving a 2003 chevy
9256,200784015,being used
9257,200784015,backing up toward him
9258,200784015,preparing the ground for
9259,200784015,excavating firm spray painting
9260,200784015,working a a surveyor
9261,202484457,operating a scraper and
9262,200331783,welding the frame
9263,200331783,lying down under a
9264,201261724,installing a window screen
9265,201261724,working on a 2ft
9266,14416234,footing
9267,14416234,using a basement screw
9268,956987,locking device that held
9269,956987,missing the washer for
9270,956987,allowing the jack and
9271,202507117,resulting in serious burn
9272,202507117,carrying splashed from the
9273,202507117,being used to coat
9274,202507117,carrying two fivegallon bucket
9275,200380574,leaking on the inside
9276,200380574,removing dirt from a
9277,201485844,trimming out a wooden
9278,170765531,riding on the spreading
9279,170765531,sealing a parking lot
9280,170765531,paving and sealing a
9281,170765531,working for aaron paving
9282,200612117,working a the owner
9283,202655775,wearing a seat belt
9284,202655775,traversing a hill
9285,202655775,being dug for installation
9286,202655775,operating a miniexcavator at
9287,202075594,being used a a
9288,202075594,striking his head against
9289,202075594,descending an 8 ft
9290,202075594,going down to the
9291,202075594,working on the second
9292,202339735,being used a a
9293,202339735,feeling dizzy
9294,202339735,working on the second
9295,200672947,cleaning a swimming pool
9296,170576060,compacting clay gravel on
9297,170576060,operating a selfpropelled pneumatic
9298,904110,traveling on top of
9299,904110,relocating an austin western
9300,200271880,working from a ladder
9301,200271880,roofing a house for
9302,201178001,conditioning unit in a
9303,201178001,working on an air
9304,200900918,working and he wa
9305,200900918,working and he wa
9306,200900918,using an 0
9307,200900918,working from a fiberglass
9308,200610160,feeding the new service
9309,642801,siding on a residential
9310,642801,installing vinyl siding on
9311,200532760,realizing it
9312,200532760,wearing leather glove and
9313,200532760,rolling 16gauge sheet metal
9314,200532760,making test cell by
9315,200532760,working at the john
9316,202657839,smoothing drywall inside the
9317,202657839,working from an aframe
9318,202657839,working at a residence
9319,202539839,hanging drywall
9320,202539839,hanging drywall
9321,200625416,covering a sewage tank
9322,200625416,planking covering a sewage
9323,200625416,adjusting metal planking covering
9324,200203289,packing straw around the
9325,200203289,being done for a
9326,200203289,tunneling wa being done
9327,200677482,travelling on a western
9328,200677482,being conducted at the
9329,200677482,articulating truck to dump
9330,200677482,using the articulating truck
9331,200677482,articulating truck on a
9332,200677482,operating a 9foot 5inches
9333,200677482,operating fell into a
9334,201282035,experiencing sewage backup
9335,201282035,experiencing sewage backup
9336,201282035,performing a service call
9337,201119393,killing him
9338,201119393,excavating when the south
9339,201119393,digging and excavating when
9340,200999381,performing regularly assigned maintenance
9341,200103786,working at the edge
9342,200103786,installing plywood sheet on
9343,201408325,measuring sewer pipe from
9344,201283330,spotting sewer pipe with
9345,201283330,clearing and spotting sewer
9346,202478269,being placed it inside
9347,202478269,consisting of a hoist
9348,202478269,installing a wooden electrical
9349,202478269,working with a work
9350,200263648,striking the employee in
9351,200263648,pulling the forklift forward
9352,200263648,pulling an overturned gehl
9353,202486817,climbing gear to support
9354,202486817,using a system of
9355,202486817,assisting in the repair
9356,202087474,working next to a
9357,201059391,amputating both of his
9358,201059391,causing the kelly bar
9359,201059391,knocking him down
9360,201059391,causing the wire rope
9361,201059391,sitting on the operating
9362,201059391,causing the kelly bar
9363,201059391,drilling a test hole
9364,201059391,utilizing a truckmounted drill
9365,201059391,attempting to locate a
9366,170761464,using a metal cable
9367,170761464,using a bobcat to
9368,201033743,removing a shackle from
9369,201033743,jetting alone wa unable
9370,201033743,setting pile for a
9371,200784205,wearing a seat belt
9372,200784205,making a sharp left
9373,200784205,traveling on a downhill
9374,200784205,operating the sweeper at
9375,200784205,traveling north on state
9376,200784205,operating a waldon sweepmaster
9377,200781318,roofing scrap in a
9378,200781318,riding on top of
9379,307394007,placing chunk of roadway
9380,200741833,working
9381,200741833,being replaced
9382,200741833,using an aerial lift
9383,201771854,lying on the ground
9384,201771854,working a a dock
9385,200621217,holding the ladder flush
9386,200621217,working from a stepladder
9387,200621217,using a nail gun
9388,202082079,working around came loose
9389,202082079,installing siding at an
9390,200361350,removing sheet metal for
9391,200361350,replacing sheet metal on
9392,201129079,including anchored drop line
9393,201129079,using fall protection including
9394,201129079,including anchored drop line
9395,201129079,using fall protection including
9396,201129079,working above seven and
9397,201129079,using any fall protection
9398,201129079,wearing or using any
9399,201129079,slipping at it base
9400,201129079,erecting three ladder jack
9401,200212686,working on a small
9402,200083384,boring hole in a
9403,201408531,securing a 20 000
9404,201408531,installing and securing a
9405,201078284,balancing the speed shore
9406,201078284,moving aluminum speed shore
9407,201078284,replacing an underground sewage
9408,201078284,working at a public
9409,200054062,installing a water line
9410,200054062,working in an excavation
9411,200054062,using aluminum hydraulic shoring
9412,200054062,pulling 1 inch copper
9413,200776102,involving replacement of culvert
9414,200776102,installing shoring for a
9415,200776102,shoring panel when the
9416,200776102,installing steel sheet shoring
9417,201262805,pushing a metal shield
9418,201262805,working soil from one
9419,201262805,installing metal shield and
9420,200651743,burying both of them
9421,200651743,shifting and sudenly a
9422,200651743,drilling head they noted
9423,200651743,repairing the drilling head
9424,200651743,working in the trench
9425,200651743,burying both of them
9426,200651743,shifting and sudenly a
9427,200651743,helping fix a drilling
9428,202541876,working outside the trench
9429,202541876,waterproofing fiber and perforated
9430,202541876,taking measurement for the
9431,202541876,sheathing located at each
9432,202541876,excavating an lshaped trench
9433,202541876,working a a construction
9434,202089173,installing a sanitary pipe
9435,202080370,installing an 8in
9436,202080370,operating a deere 200
9437,202080370,operating a takeuchi tb175
9438,200604429,placing fencing around the
9439,202686291,knocking him to the
9440,202686291,breaking causing the can
9441,200002921,working alone on a
9442,170185490,trailing muck car
9443,170185490,moving locomotive and trailing
9444,201362571,counting change coin
9445,201362571,walking beside an 18wheel
9446,201171485,removing the road construction
9447,201171485,widening a county road
9448,200960573,being controlled by a
9449,200960573,wearing a safety vest
9450,200960573,passing beside the parked
9451,200960573,being controlled by a
9452,200960573,receiving dump truck load
9453,14353197,missing the factory installed
9454,14353197,unearthing more debris
9455,14202113,waiting to be loaded
9456,202081147,standing on one of
9457,202081147,performing the job of
9458,202081147,working on a highway
9459,202634291,working a a pavement
9460,202491817,leaving only one person
9461,202491817,requiring one of the
9462,202491817,causing it to roll
9463,202491817,communicating with the signaler
9464,202491817,using a multilift assembly
9465,202491817,setting rigging using a
9466,202491817,working on the ground
9467,202491817,working at a 4story
9468,200041523,directing traffic on an
9469,937060,attempting to set the
9470,170587265,leaking air
9471,170587265,removing a wheel
9472,202487583,working the foreman who
9473,202487583,rebuilding a redwood deck
9474,202487583,repairing and rebuilding a
9475,201622388,cutting board
9476,201622388,driving a nail in
9477,201622388,nailing a 2 in
9478,201622388,framing a new onestory
9479,201311701,being demolished
9480,201311701,being being demolished
9481,201311701,removing panel from the
9482,201989761,working on a onestory
9483,201066909,framing a single story
9484,201066909,opening landing on the
9485,201066909,walking forward when he
